product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id,name_len,category_len
1114,Ví nam da bò phối chốt nam tính - Nâu đen,0.32,237000,350000,243,2,90,Bóp ví,6,41,6
1115,Ví nam da bò lịch lãm - Đen,0.24,262000,345000,272,1,80,Bóp ví,6,27,6
1116,Ví đa năng nam nữ lịch lãm - Đỏ đô,0.28,215000,300000,223,1,80,Bóp ví,6,34,6
1117,Ví da nam đơn giản DT05 - Đen,0.4,242000,403000,151,1,80,Bóp ví,6,29,6
1118,Ví da nam lịch lãm Ropuna - Nâu,0.23,339000,440000,165,1,80,Bóp ví,6,31,6
1119,Ví nam da bò phối chốt nam tính - Nâu đỏ,0.32,237000,350000,243,2,90,Bóp ví,6,40,6
1120,Ví nam da bò PL 1989 thời trang - Đen,0.27,237000,325000,137,1,80,Bóp ví,6,37,6
1121,Ví da nam Bring thanh lịch - Đen,0.45,199000,360000,164,1,80,Bóp ví,6,32,6
1122,Bóp nam da thật HUY HOÀNG sang trọng HH2104 -2105 - Da bò,0.325427822,252918.8976,409000,186,1,80,Bóp ví,6,57,6
1123,Ví da nam lịch lãm Ropuna - Đen,0.23,339000,440000,165,1,80,Bóp ví,6,31,6
1124,Ví da nam ROPUNA họa tiết trẻ trung - Xanh đen,0.41,359000,608000,125,1,80,Bóp ví,6,46,6
1125,Ví nam da bò lịch lãm - Nâu,0.24,262000,345000,272,1,80,Bóp ví,6,27,6
1126,Ví đa năng nam nữ lịch lãm - Xanh đen,0.28,215000,300000,223,1,80,Bóp ví,6,37,6
1127,Ví nam vân cá sấu Gia Vi VN 1701 - Đen,0.325427822,252918.8976,280000,239,1,80,Bóp ví,6,38,6
1128,Ví da bò GIAVI thời trang GV56 - Nâu,0.16,320000,380000,256,1,80,Bóp ví,6,36,6
1129,Ví nam da bò phối chốt nam tính - Da bò,0.32,237000,350000,243,2,90,Bóp ví,6,39,6
1130,Ví nam da bò Ropuna họa tiết tinh tế - Nâu,0.21,359000,454000,191,1,80,Bóp ví,6,42,6
1131,Bóp nam da thật HUY HOÀNG sang trọng HH2104 -2105 - Đen,0.325427822,252918.8976,409000,186,1,80,Bóp ví,6,55,6
1132,Ví Nam Da Bò BL vân cá sấu VNLVCS110D - Đen,0.13,376000,432000,146,1,80,Bóp ví,6,43,6
1133,Bóp nam da thật Sunpolo sành điệu - Nâu,0.37,345000,550000,232,1,80,Bóp ví,6,39,6
1134,Ví đa năng nam nữ lịch lãm - Vàng,0.28,215000,300000,223,1,80,Bóp ví,6,33,6
1135,Ví đứng mini nam nữ Dibaoleiou - Nâu đỏ,0.43,170000,300000,151,2,90,Bóp ví,6,39,6
1136,Ví đứng mini nam nữ Dibaoleiou - Đen,0.43,170000,300000,151,2,90,Bóp ví,6,36,6
1137,Ví nam da bò thật thêu chỉ nổi - Da bò,0.4,240000,400000,205,1,80,Bóp ví,6,38,6
1138,Bóp nam SunPolo họa tiết ô vuông độc đáo - Đen,0.34,315000,480000,226,1,80,Bóp ví,6,46,6
1139,Ví da nam ROPUNA họa tiết trẻ trung - Đen,0.41,359000,608000,125,1,80,Bóp ví,6,41,6
1140,Ví da nam đơn giản DT05 - Nâu,0.4,242000,403000,151,1,80,Bóp ví,6,29,6
1141,Ví nam Da bò CH011 sang trọng - Đen,0.4,208000,347000,164,1,80,Bóp ví,6,35,6
1142,Ví da nam lịch lãm Ropuna - Da bò,0.23,339000,440000,165,1,80,Bóp ví,6,33,6
1143,Ví da bò GIAVI thời trang GV56 - Đen,0.16,320000,380000,256,1,80,Bóp ví,6,36,6
1144,Ví da nam đơn giản Dugi Leather - Nâu,0.39,262000,430000,273,1,80,Bóp ví,6,37,6
1145,Ví đa năng nam nữ lịch lãm - Đen,0.28,215000,300000,223,1,80,Bóp ví,6,32,6
1146,Ví nam da bò thật thêu chỉ nổi - Đen,0.4,240000,400000,205,1,80,Bóp ví,6,36,6
1147,Ví nam Gia Vi vân cá sấu 03 - Da bò,0.39,329000,539000,286,1,80,Bóp ví,6,35,6
1148,Bộ Bóp & Dây nịt nam HUY HOÀNG vân cá sấu HH2111 & HH4114-HH2112 & HH4115 - Đen,0.325427822,252918.8976,759000,163,1,80,Bóp ví,6,79,6
1149,Ví nam Gia Vi vân đà điểu GV22 - Nâu đỏ,0.325427822,252918.8976,330000,131,1,80,Bóp ví,6,39,6
1150,Bộ Bóp & Dây nịt nam HUY HOÀNG vân cá sấu HH2111 & HH4114-HH2112 & HH4115 - Nâu,0.325427822,252918.8976,759000,163,1,80,Bóp ví,6,79,6
1151,Ví nam VNL đứng da thật 100% VN2ZND24NB+Tặng kèm Ví Card - Nâu,0.2,289000,361000,112,1,80,Bóp ví,6,62,6
1152,Ví da nam đơn giản Dugi Leather - Đen,0.39,262000,430000,273,1,80,Bóp ví,6,37,6
1153,Ví nam da bò thời trang ALL - Đen,0.22,375000,481000,151,1,80,Bóp ví,6,33,6
1154,Ví nam đứng thời trang VNL Da Giày Việt Nam DB1ZND20DN - Nâu,0.589674683,191000,478000,172,1,80,Bóp ví,6,60,6
1155,Ví nam VNL đẳng cấp sang trọng VN2ZND17N +Tặng kèm Ví Card - Nâu,0.2,289000,361000,174,1,80,Bóp ví,6,64,6
1156,Ví đứng mini nam nữ Dibaoleiou - Nâu,0.43,170000,300000,151,2,90,Bóp ví,6,36,6
1157,Ví da nam ROPUNA họa tiết trẻ trung - Nâu,0.41,359000,608000,125,1,80,Bóp ví,6,41,6
1158,Ví nam LATA LVN006 đơn giản - Đen,0.325427822,252918.8976,355000,114,1,80,Bóp ví,6,33,6
1159,Ví nam da bò Ropuna sành điệu - Nâu,0.21,359000,454000,185,1,80,Bóp ví,6,35,6
1160,Bóp nam HUY HOÀNG da bò cao cấp HH2102-2103 - Nâu,0.325427822,252918.8976,259000,243,1,80,Bóp ví,6,49,6
1161,Ví nam da bò Ropuna ép vân ngang - Da bò,0.21,349000,442000,216,1,80,Bóp ví,6,40,6
1162,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND003-004 phối góc - Da bò,0.48,199000,383000,257,1,80,Bóp ví,6,72,6
1163,Ví da dê nam sọc cao cấp - Nâu,0.41,253000,429000,441,20,80,Bóp ví,6,30,6
1164,Ví nam da bò Ropuna sành điệu - Đen,0.21,359000,454000,185,1,80,Bóp ví,6,35,6
1165,Ví nam Gia Vi vân cá sấu - Nâu,0.43,309000,542000,216,1,80,Bóp ví,6,30,6
1166,Bóp nam HUY HOÀNG da bò cao cấp HH2102-2103 - Đen,0.325427822,252918.8976,259000,243,1,80,Bóp ví,6,49,6
1167,Ví nam gai cá sấu thời trang - Đen,0.38,615000,1083000,132,1,80,Bóp ví,6,34,6
1168,Ví nam da cá sấu cao cấp - Đen,0.49,615000,1083000,228,1,80,Bóp ví,6,30,6
1169,Combo Ví - Thắt Lưng nam Da Thật Vân Cá Sấu Da Giày Việt Nam VNLVCS110D-0130D - Đen,0.27,615000,1058000,239,1,80,Bóp ví,6,83,6
1170,Ví nam da bò Ropuna ép vân ngang - Nâu,0.21,349000,442000,216,1,80,Bóp ví,6,38,6
1171,Ví nam da cá sấu cao cấp - Vàng,0.49,615000,1083000,228,1,80,Bóp ví,6,31,6
1172,Ví nam vân thời trang - Đen,0.43,170000,299000,243,1,80,Bóp ví,6,27,6
1173,Ví nam Gia Vi dập vân da trăn 07 - Nâu,0.39,394000,641000,202,1,80,Bóp ví,6,38,6
1174,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND003-004 phối góc - Đen,0.48,199000,383000,257,1,80,Bóp ví,6,70,6
1175,Ví nam LATA LVN006 đơn giản - Nâu,0.325427822,252918.8976,355000,114,1,80,Bóp ví,6,33,6
1176,Ví nam Gia Vi vân cá sấu - Đen,0.43,309000,542000,216,1,80,Bóp ví,6,30,6
1177,Ví nam da bò chữ H thời trang - Đen,0.29,265000,375000,238,1,80,Bóp ví,6,35,6
1178,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND007 đơn giản - Da bò,0.48,199000,383000,231,1,80,Bóp ví,6,68,6
1179,Ví nam LATA LVN006 đơn giản - Xanh đen,0.325427822,252918.8976,355000,114,1,80,Bóp ví,6,38,6
1180,Ví nam da bò Ropuna viền vân tròn - Da bò,0.21,359000,454000,314,1,100,Bóp ví,6,41,6
1181,Ví nam da bò thêu chỉ Rich - Đen,0.34,263000,400000,262,1,80,Bóp ví,6,32,6
1182,Ví nam da bò Ropuna ép vân ngang - Đen,0.21,349000,442000,216,1,80,Bóp ví,6,38,6
1183,Ví da dê nam sọc cao cấp - Đen,0.41,253000,429000,441,20,80,Bóp ví,6,30,6
1184,Ví nam da bò thêu chỉ Rich - Da bò,0.34,263000,400000,262,1,80,Bóp ví,6,34,6
1185,Ví nam da cá sấu cao cấp - Nâu đỏ,0.49,615000,1083000,228,1,80,Bóp ví,6,33,6
1186,Ví nam da cá sấu cao cấp - Nâu,0.49,615000,1083000,228,1,80,Bóp ví,6,30,6
1187,Ví nam sang trọng VNL Da Giày Việt Nam DB1ZND19N - Da bò,0.589674683,191000,478000,163,1,80,Bóp ví,6,56,6
1188,Ví nam da bò chữ H thời trang - Nâu,0.29,265000,375000,238,1,80,Bóp ví,6,35,6
1189,Ví nam da bò Ropuna viền vân hình thoi - Nâu,0.21,359000,454000,238,1,80,Bóp ví,6,44,6
1190,Ví nam da bò Ropuna viền vân hình thoi - Đen,0.21,359000,454000,238,1,80,Bóp ví,6,44,6
1191,Ví nam da bò thêu chỉ Rich - Nâu,0.34,263000,400000,262,1,80,Bóp ví,6,32,6
1192,Ví nam LATA LVN006 đơn giản - Xanh rêu,0.325427822,252918.8976,355000,114,1,80,Bóp ví,6,38,6
1193,Ví nam da bò Ropuna viền vân tròn - Nâu,0.21,359000,454000,314,1,100,Bóp ví,6,39,6
1194,Ví nam da bò VSE đẳng cấp - Nâu,0.24,228000,300000,186,1,80,Bóp ví,6,31,6
1195,Ví nam da bò Gia Vi GV 1782 - Nâu,0.325427822,252918.8976,320000,212,1,80,Bóp ví,6,33,6
1196,Ví nam da bò VSE đẳng cấp - Đen,0.24,228000,300000,186,1,80,Bóp ví,6,31,6
1197,Ví nam Gia Vi vân cá sấu - Da bò,0.43,309000,542000,216,1,80,Bóp ví,6,32,6
1198,Ví nam đứng Ropuna da bò huyền thoại - Đen,0.21,359000,454000,216,1,80,Bóp ví,6,42,6
1199,Ví nam da bò Gia Vi GV 1782 - Đen,0.325427822,252918.8976,320000,212,1,80,Bóp ví,6,33,6
1200,Ví nam da bò thật Demen.07 - Đen,0.38,249000,402000,146,1,80,Bóp ví,6,32,6
1201,Ví nam da bò Ropuna viền vân hình thoi - Da bò,0.21,359000,454000,238,1,80,Bóp ví,6,46,6
1202,Ví nam da bò Ropuna viền vân tròn - Đen,0.21,359000,454000,314,1,100,Bóp ví,6,39,6
1203,Bộ Ví Thắt lưng HARU cao cấp Powerfulstyle + tặng kèm áo thun - Nâu,0.325427822,252918.8976,609000,162,1,80,Bóp ví,6,67,6
1204,Ví nam đứng Ropuna da bò huyền thoại - Nâu,0.21,359000,454000,216,1,80,Bóp ví,6,42,6
1205,Ví nam gai cá sấu thời trang - Nâu,0.38,615000,1083000,132,1,80,Bóp ví,6,34,6
1206,Ví da nam phối viền ngang Ropuna - Nâu,0.23,339000,440000,211,1,80,Bóp ví,6,38,6
1207,Ví nam da bò Ropuna sọc ngang - Da bò,0.21,359000,454000,293,1,80,Bóp ví,6,37,6
1208,Bộ Ví Thắt lưng HARU cao cấp Powerfulstyle + tặng kèm áo thun - Đen,0.325427822,252918.8976,609000,162,1,80,Bóp ví,6,67,6
1209,Ví nam da bò Ropuna sang trọng - Đen,0.21,359000,454000,253,1,80,Bóp ví,6,36,6
1210,Ví nam Gia Vi phối khóa bấm GV21 - Da bò,0.325427822,252918.8976,330000,149,1,80,Bóp ví,6,40,6
1211,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND001-002 - Da bò,0.48,199000,383000,155,1,80,Bóp ví,6,63,6
1212,Ví nam da bò Ropuna sang trọng - Nâu,0.21,359000,454000,253,1,80,Bóp ví,6,36,6
1213,Bóp nam HUY HOÀNG da bò cao cấp HH2113-2114 - Da bò,0.325427822,252918.8976,359000,199,1,80,Bóp ví,6,51,6
1214,Ví đứng nam GIA VI tinh tế GV35 - Da bò,0.325427822,252918.8976,290000,181,1,80,Bóp ví,6,39,6
1215,Ví nam vân cá sấu đẳng cấp - Đen,0.36,237000,370000,228,1,80,Bóp ví,6,32,6
1216,Ví đựng Passport da bò HUY HOÀNG HH9105- 9106 - Đen,0.325427822,252918.8976,409000,108,1,80,Bóp ví,6,51,6
1217,Ví nam đứng handmade da bò sang trọng - Nâu,0.05,369000,389000,234,1,80,Bóp ví,6,43,6
1218,Ví nam kiểu đứng da bò đẳng cấp - Nâu,0.28,228000,317000,290,1,80,Bóp ví,6,37,6
1219,Ví nam đứng handmade da bò sang trọng - Đen,0.05,369000,389000,234,1,80,Bóp ví,6,43,6
1220,Ví đứng nam da bò chữ H thời trang - Nâu,0.29,265000,375000,147,1,80,Bóp ví,6,40,6
1221,Ví nam ELMI da bò EVM30 - Đen,0.325427822,252918.8976,450000,146,1,80,Bóp ví,6,29,6
1222,Ví da nam phối sọc Dugi Leather - Nâu,0.4,262000,437000,255,1,80,Bóp ví,6,37,6
1223,Ví nam da dê phối sọc đẳng cấp - Nâu,0.31,203000,294000,264,1,80,Bóp ví,6,36,6
1224,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND006-008 - Đen,0.48,199000,383000,193,1,80,Bóp ví,6,61,6
1225,Ví nam LATA LVN008 thời trang - Xanh đen,0.325427822,252918.8976,355000,170,1,80,Bóp ví,6,40,6
1226,Ví nam da dê viền màu thời trang - Nâu,0.38,225000,360000,172,1,80,Bóp ví,6,38,6
1227,Ví nam da bò thêu chữ cá tính - Nâu,0.2,260000,325000,165,1,80,Bóp ví,6,35,6
1228,Ví nam da dê phối sọc đẳng cấp - Đen,0.31,203000,294000,264,1,80,Bóp ví,6,36,6
1229,Ví da nam phối sọc Dugi Leather - Đen,0.4,262000,437000,255,1,80,Bóp ví,6,37,6
1230,Ví nam Sunpolo thời trang - Đen,0.42,288000,500000,174,1,80,Bóp ví,6,31,6
1231,Ví nam da bò Ropuna sọc ngang - Đen,0.21,359000,454000,293,1,80,Bóp ví,6,35,6
1232,Ví da nam phối viền ngang Ropuna - Đen,0.23,339000,440000,211,1,80,Bóp ví,6,38,6
1233,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND001-002 - Đen,0.48,199000,383000,155,1,80,Bóp ví,6,61,6
1234,Ví nam LATA LVN008 thời trang - Đen,0.325427822,252918.8976,355000,170,1,80,Bóp ví,6,35,6
1235,Ví đựng Passport da bò HUY HOÀNG HH9105- 9106 - Nâu,0.325427822,252918.8976,409000,108,1,80,Bóp ví,6,51,6
1236,Ví nam thời trang VNL Da Giày Việt Nam DB1ZND18N - Nâu,0.47,191000,360000,141,1,80,Bóp ví,6,54,6
1237,Ví nam kiểu đứng da bò đẳng cấp - Đen,0.28,228000,317000,290,1,80,Bóp ví,6,37,6
1238,Ví nam GIA VI thời trang GV20 - Da bò,0.325427822,252918.8976,330000,256,1,80,Bóp ví,6,37,6
1239,Ví nam LATA LVN008 thời trang - Xanh rêu,0.325427822,252918.8976,355000,170,1,80,Bóp ví,6,40,6
1240,Bóp nam HUY HOÀNG da bò cao cấp HH2113-2114 - Đen,0.325427822,252918.8976,359000,199,1,80,Bóp ví,6,49,6
1241,Ví nam GIA VI phối sọc style GV37 - Đen,0.325427822,252918.8976,330000,144,1,80,Bóp ví,6,39,6
1242,Ví đứng nam GIA VI tinh tế GV35 - Đen,0.325427822,252918.8976,290000,181,1,80,Bóp ví,6,37,6
1243,Ví nam vân cá sấu đẳng cấp - Nâu,0.36,237000,370000,228,1,80,Bóp ví,6,32,6
1244,Ví nam GIA VI thời trang GV20 - Nâu,0.325427822,252918.8976,330000,256,1,80,Bóp ví,6,35,6
1245,Ví ngang nam Deabolar - Nâu,0.48,155000,300000,248,1,80,Bóp ví,6,27,6
1246,Ví nam da thật cao cấp - Da Giày Việt Nam VNLZND006-008 - Nâu,0.48,199000,383000,193,1,80,Bóp ví,6,61,6
1247,Ví nam da dê viền màu thời trang - Đen,0.38,225000,360000,172,1,80,Bóp ví,6,38,6
1248,Ví nam da bò Ropuna sọc ngang - Nâu,0.21,359000,454000,293,1,80,Bóp ví,6,35,6
1249,Ví nam LATA LVN008 thời trang - Nâu,0.325427822,252918.8976,355000,170,1,80,Bóp ví,6,35,6
1250,Ví nam da bò Ropuna sang trọng - Da bò,0.21,359000,454000,253,1,80,Bóp ví,6,38,6
1251,Ví nam Da Thật BR Trơn VNLVN213NB - Nâu,0.27,303000,415000,136,1,80,Bóp ví,6,39,6
1252,Ví đứng nam da bò chữ H thời trang - Đen,0.29,265000,375000,147,1,80,Bóp ví,6,40,6
1253,Ví nam da bò Gia Vi 01-02 - Nâu,0.13,289000,332000,154,1,80,Bóp ví,6,31,6
1254,Combo balo rút vs túi đeo chéo độc lạ - A,0.4,150000,250000,244,1,80,"Túi xách, đeo",7,41,13
1255,Cặp nam LATA thời thượng - Đen,0.16,545000,650000,198,1,100,"Túi xách, đeo",7,30,13
1256,Balo & cặp đeo chéo Buta 2 trong 1 - Đen,0.39,275000,450000,146,1,80,"Túi xách, đeo",7,40,13
1257,Túi đeo unisex họa tiết thổ cẩm - D,0.37,135000,215000,248,1,80,"Túi xách, đeo",7,35,13
1258,Túi đeo chéo unisex cá tính - Nâu,0.34,179000,270000,139,1,80,"Túi xách, đeo",7,33,13
1259,Combo balo rút + túi đeo chéo Paris - London - Kem,0.37,145000,230000,269,1,80,"Túi xách, đeo",7,50,13
1260,Cặp nam LATA thời thượng - Da,0.16,545000,650000,198,1,100,"Túi xách, đeo",7,29,13
1261,Túi đeo hông cá tính - Đen,0.32,169000,250000,221,1,80,"Túi xách, đeo",7,26,13
1262,Combo balo rút + túi đeo chéo Pikachu - Minion - Xanh,0.34,145000,220000,184,1,80,"Túi xách, đeo",7,53,13
1263,Túi đeo unisex họa tiết thổ cẩm - B,0.37,135000,215000,248,1,80,"Túi xách, đeo",7,35,13
1264,Túi đeo chéo nam CNT lịch lãm - Nâu,0.43,369000,650000,182,1,80,"Túi xách, đeo",7,35,13
1265,Cặp nam LATA thời thượng - Nâu,0.16,545000,650000,198,1,100,"Túi xách, đeo",7,30,13
1266,Túi ipad nam nữ CNT năng động - Nâu đỏ,0.3,320000,459000,262,1,80,"Túi xách, đeo",7,38,13
1267,Túi xách LATA thời trang Yuumy02 - Nâu,0.2,199000,250000,160,1,80,"Túi xách, đeo",7,38,13
1268,Túi đeo chéo nam CNT lịch lãm - Đen,0.43,369000,650000,182,1,80,"Túi xách, đeo",7,35,13
1269,Túi ipad nam nữ CNT năng động - Nâu,0.3,320000,459000,262,1,80,"Túi xách, đeo",7,35,13
1270,Combo balo rút + túi đeo chéo Paris - London - Đỏ,0.37,145000,230000,269,1,80,"Túi xách, đeo",7,49,13
1271,Túi ipad nam nữ CNT năng động - Da bò,0.3,320000,459000,262,1,80,"Túi xách, đeo",7,37,13
1272,Túi xách du lịch nam nữ vải dù Dutti - Đen,0.34,155000,235000,292,1,80,"Túi xách, đeo",7,42,13
1273,Combo balo rút + túi đeo chéo Pikachu - Minion - Trắng,0.34,145000,220000,184,1,80,"Túi xách, đeo",7,54,13
1274,Túi đeo chéo unisex cá tính - Đen,0.34,179000,270000,139,1,80,"Túi xách, đeo",7,33,13
1275,Combo balo rút vs túi đeo chéo độc lạ - B,0.4,150000,250000,244,1,80,"Túi xách, đeo",7,41,13
1276,Cặp nam LATA phối dây đeo năng động CA12 - Da bò,0.39,435000,713000,208,1,80,"Túi xách, đeo",7,48,13
1277,Túi xách LATA thời trang Yuumy02 - Đen,0.2,199000,250000,160,1,80,"Túi xách, đeo",7,38,13
1278,Túi xách nam LATA thời trang TX01 - Da bò,0.19,445000,550000,112,1,80,"Túi xách, đeo",7,41,13
1279,Túi đeo unisex họa tiết thổ cẩm - C,0.37,135000,215000,248,1,80,"Túi xách, đeo",7,35,13
1280,Cặp xách nam công sở CNT lịch lãm - Da bò,0.35,439000,675000,211,1,80,"Túi xách, đeo",7,41,13
1281,Túi đeo chéo nam nữ Troyy phong cách - Đen,0.33,195000,289000,198,1,80,"Túi xách, đeo",7,42,13
1282,Túi ipad nam nữ CNT năng động - Đen,0.3,320000,459000,262,1,80,"Túi xách, đeo",7,35,13
1283,Cặp nam LATA phối dây đeo năng động CA12 - Nâu đỏ,0.39,435000,713000,208,1,80,"Túi xách, đeo",7,49,13
1284,Túi xách nam LATA thời trang TX01 - Đen,0.19,445000,550000,112,1,80,"Túi xách, đeo",7,39,13
1285,Túi xách du lịch nam nữ vải dù Dutti - Xám,0.34,155000,235000,292,1,80,"Túi xách, đeo",7,42,13
1286,Túi xách UNISEX VNL đen thời trang VNLTX236D - Đen,0.39,567000,930000,252,1,80,"Túi xách, đeo",7,50,13
1287,Túi xách nam LATA thời trang TX01 - Nâu đỏ,0.19,445000,550000,112,1,80,"Túi xách, đeo",7,42,13
1288,Combo balo dây rút + túi đeo chéo Totoro - Doremon - A,0.37,145000,230000,233,1,80,"Túi xách, đeo",7,54,13
1289,Túi đeo chéo nam CNT lịch lãm - Da bò,0.43,369000,650000,182,1,80,"Túi xách, đeo",7,37,13
1290,Cặp nam LATA thời thượng - Nâu đỏ,0.16,545000,650000,198,1,100,"Túi xách, đeo",7,33,13
1291,Túi xách du lịch nam nữ Dutti vải bố lớn - Xanh,0.35,162000,250000,168,1,80,"Túi xách, đeo",7,47,13
1292,Combo balo dây rút + túi đeo chéo Totoro - Doremon - B,0.37,145000,230000,233,1,80,"Túi xách, đeo",7,54,13
1293,Túi đeo chéo nam nữ Troyy phong cách - Đỏ,0.33,195000,289000,198,1,80,"Túi xách, đeo",7,41,13
1294,Túi đeo unisex họa tiết thổ cẩm - A,0.37,135000,215000,248,1,80,"Túi xách, đeo",7,35,13
1295,Cặp xách nam công sở CNT lịch lãm - Vàng nghệ,0.35,439000,675000,211,1,80,"Túi xách, đeo",7,45,13
1296,Cặp nam LATA phối dây đeo năng động CA12 - Đen,0.39,435000,713000,208,1,80,"Túi xách, đeo",7,46,13
1297,Cặp laptop Unisex HASUN tiện dụng HS75 - Đen,0.325427822,252918.8976,376000,138,1,80,"Túi xách, đeo",7,44,13
1298,Túi xách du lịch nam nữ Dutti vải bố lớn - Đen,0.35,162000,250000,168,1,80,"Túi xách, đeo",7,46,13
1299,Túi xách nam LATA thời trang TX01 - Nâu,0.19,445000,550000,112,1,80,"Túi xách, đeo",7,39,13
1300,Combo túi đeo và bóp cầm họa tiết thổ cẩm - Nude,0.28,140000,195000,105,1,80,"Túi xách, đeo",7,48,13
1301,Túi đeo chéo nam CNT lịch lãm - Nâu đỏ,0.43,369000,650000,182,1,80,"Túi xách, đeo",7,38,13
1302,Túi đeo chéo Lata unisex IP00 - Đen,0.34,179000,270000,249,1,80,"Túi xách, đeo",7,35,13
1303,Túi du lịch thể thao nam nữ Dutti - Tím,0.06,615000,690000,199,1,80,"Túi xách, đeo",7,39,13
1304,Túi hộp nam Dutti thể thao tiện dụng - Đỏ,0.27,145000,199000,473,7,83,"Túi xách, đeo",7,41,13
1305,Túi du lịch Roady Journey Mikkor - Đen,0.13,279000,321000,189,1,80,"Túi xách, đeo",7,38,13
1306,Túi du lịch thể thao nam nữ Dutti - Vàng,0.06,615000,690000,199,1,80,"Túi xách, đeo",7,40,13
1307,Túi đeo chéo da nam năng động - Da bò,0.46,133000,246000,196,1,80,"Túi xách, đeo",7,37,13
1308,Túi đeo chéo Mikkor Roady Sling - Xanh đen,0.22,278000,356000,213,1,80,"Túi xách, đeo",7,42,13
1309,Túi trống xếp du lịch tiện dụng - Đen,0.25,345000,460000,211,1,80,"Túi xách, đeo",7,37,13
1310,Túi du lịch Roady Journey Mikkor - Nâu,0.29,190000,268000,319,1,80,"Túi xách, đeo",7,38,13
1311,Túi hộp nam Dutti thể thao tiện dụng - Đỏ đô,0.21,435000,551000,207,1,80,"Túi xách, đeo",7,44,13
1312,Túi đeo chéo da nam năng động - Nâu,0.27,145000,199000,473,7,83,"Túi xách, đeo",7,35,13
1313,Túi hộp nam Dutti thể thao tiện dụng - Xanh dương,0.29,190000,268000,319,1,80,"Túi xách, đeo",7,49,13
1314,Cặp xách nam công sở CNT lịch lãm - Đen,0.25,345000,460000,211,1,80,"Túi xách, đeo",7,39,13
1315,Túi du lịch Roady Journey Mikkor - Xám,0.32,445000,654000,217,1,80,"Túi xách, đeo",7,38,13
1316,Túi ipad mini SBL unisex sành điệu - Đen,0.06,615000,690000,199,1,80,"Túi xách, đeo",7,40,13
1317,Túi đeo chéo Mikkor Roady Sling - Xám,0.13,279000,321000,189,1,80,"Túi xách, đeo",7,37,13
1318,Túi hộp nam Dutti thể thao tiện dụng - Xanh đen,0.35,439000,675000,211,1,80,"Túi xách, đeo",7,47,13
1319,Túi đeo chéo Mikkor Roady Sling - Đỏ,0.19,287000,354000,170,1,80,"Túi xách, đeo",7,36,13
1320,Túi hộp nam Dutti thể thao tiện dụng - Đen,0.21,435000,551000,207,1,80,"Túi xách, đeo",7,42,13
1321,Túi xách du lịch nam nữ Togo Bags - Đen,0.29,190000,268000,319,1,80,"Túi xách, đeo",7,39,13
1322,Túi đeo chéo Mikkor Roady Sling - Xanh lá,0.35,439000,675000,211,1,80,"Túi xách, đeo",7,41,13
1323,Túi xách unisex cao cấp Togo Bags TGB02 - Da bò,0.24,365000,480000,174,1,80,"Túi xách, đeo",7,47,13
1324,Túi trống xếp du lịch tiện dụng - Xanh dương,0.22,278000,356000,213,1,80,"Túi xách, đeo",7,44,13
1325,Túi đeo chéo Mikkor Roady Sling - Nâu,0.27,145000,199000,473,7,83,"Túi xách, đeo",7,37,13
1326,Túi đeo chéo Lata unisex IP00 - Da bò,0.21,435000,551000,207,1,80,"Túi xách, đeo",7,37,13
1327,Túi du lịch thể thao nam nữ Dutti - Nâu đỏ,0.32,445000,654000,217,1,80,"Túi xách, đeo",7,42,13
1328,Balo nam nữ đa năng thời trang - Đen,0.19,287000,354000,170,1,80,"Túi xách, đeo",7,36,13
1329,Túi đeo chéo Mikkor Roady Sling - Đen,0.29,190000,268000,319,1,80,"Túi xách, đeo",7,37,13
1330,Túi du lịch thể thao nam nữ Dutti - Đen,0.29,190000,268000,319,1,80,"Túi xách, đeo",7,39,13
1331,Túi đeo chéo da nam năng động - Đen,0.13,279000,321000,189,1,80,"Túi xách, đeo",7,35,13
1332,Túi xách unisex cao cấp Togo Bags TGB02 - Nâu đỏ,0.22,278000,356000,213,1,80,"Túi xách, đeo",7,48,13
1333,Túi đeo chéo Lata unisex IP00 - Nâu,0.27,145000,199000,473,7,83,"Túi xách, đeo",7,35,13
1334,Túi đeo chéo Mikkor Roady Sling - Xanh rêu,0.25,345000,460000,211,1,80,"Túi xách, đeo",7,42,13
1335,Túi đeo chéo nam Lata HL02 - Da bò đậm,0.32,445000,654000,217,1,80,"Túi xách, đeo",7,38,13
1336,Cặp xách nam công sở CNT lịch lãm - Nâu,0.13,279000,321000,189,1,80,"Túi xách, đeo",7,39,13
1337,Túi xách unisex cao cấp Togo Bags TGB02 - Đen,0.27,145000,199000,473,7,83,"Túi xách, đeo",7,45,13
1338,Túi ipad mini SBL unisex sành điệu - Nâu,0.34,179000,270000,249,1,80,"Túi xách, đeo",7,40,13
1339,Túi xách du lịch nam nữ Togo Bags - Nâu,0.13,279000,321000,189,1,80,"Túi xách, đeo",7,39,13
1340,Cặp sách đa năng cỡ lớn Troy - Đỏ,0.32,445000,654000,217,1,80,"Túi xách, đeo",7,33,13
